"ID","CM_ID","TIME_SERIES_NAME","TS_ID","RELATIVE_ORDER","CM_ASSOCIATION","CM_CALCULATION_HORIZON","IS_OVERRIDE","EXPRESSION","EXPRESSION_NAME","RELATIVE_PERIOD_POSITION","CM_CALCULATION_PLANE","RECURSES_ON","MATH_EXPRESSION_TYPE","IS_DEPENDENT_ON_ETL","IS_NDCOUNT_PRESENT","IS_IPERIOD_PRESENT","CALENDAR_SUM_USED","PLANE_ID","TRIGGERING_EVENT","CONFIG_VERSION_ID","AUDIT_ID"
1503,2524,TS173,173,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1504,2525,TS174,174,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1505,2526,TS175,175,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1506,2527,TS176,176,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1507,2528,TS177,177,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1508,2529,TS178,178,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1509,2530,TS179,179,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1510,2531,TS180,180,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1511,2532,TS181,181,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1512,2533,TS182,182,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1513,2534,TS183,183,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1514,2535,TS184,184,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1515,2536,TS185,185,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1516,2537,TS186,186,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1517,2538,TS187,187,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1518,2539,TS188,188,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1519,2540,TS189,189,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1520,2541,TS190,190,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1521,2542,TS191,191,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1522,2543,TS192,192,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1523,2544,TS193,193,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1524,2545,TS194,194,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1525,2546,TS195,195,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1526,2547,TS196,196,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1527,2548,TS197,197,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1528,2549,TS198,198,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1529,2550,TS199,199,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1530,2551,TS200,200,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1531,2552,TS201,201,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1532,2553,TS202,202,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1533,2554,TS203,203,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1534,2555,TS204,204,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1535,2556,TS205,205,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1536,2557,TS206,206,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1537,2558,TS211,211,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1538,2559,TS212,212,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1539,2560,TS213,213,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1540,2561,TS214,214,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1541,2562,TS215,215,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1542,2563,TS216,216,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1543,2564,TS217,217,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1544,2565,TS218,218,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1545,2566,TS219,219,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1546,2567,TS220,220,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1547,2568,TS221,221,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1548,2569,TS222,222,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1549,2570,TS223,223,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1550,2571,TS224,224,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1551,2572,TS230,230,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1552,2573,TS231,231,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1553,2574,TS232,232,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1554,2575,TS233,233,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1555,2576,TS234,234,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1556,2577,TS235,235,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1557,2578,TS236,236,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1558,2579,TS237,237,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1559,2580,TS238,238,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1560,2581,TS239,239,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1561,2582,TS240,240,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1562,2583,TS241,241,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1563,2584,TS242,242,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1564,2585,TS248,248,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1565,2586,TS249,249,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1566,2587,TS250,250,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1567,2588,TS251,251,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1568,2589,TS252,252,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1569,2590,TS253,253,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1570,2591,TS254,254,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1571,2592,TS255,255,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1572,2593,TS256,256,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1573,2594,TS257,257,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1574,2595,TS258,258,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1575,2596,TS259,259,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1576,2597,TS265,265,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1577,2598,TS266,266,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1578,2599,TS267,267,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1579,2600,TS268,268,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1580,2601,TS269,269,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1581,2602,TS270,270,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1582,2603,TS271,271,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1583,2604,TS272,272,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1584,2605,TS273,273,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1585,2606,TS274,274,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1586,2607,TS275,275,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1587,2608,TS276,276,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1588,2609,TS277,277,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1589,2610,TS282,282,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1590,2611,TS283,283,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1591,2612,TS284,284,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1592,2613,TS285,285,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1593,2614,TS286,286,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1594,2615,TS287,287,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1595,2616,TS288,288,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1596,2617,TS289,289,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1597,2618,TS290,290,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1598,2619,TS291,291,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1599,2620,TS292,292,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1600,2621,TS293,293,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1601,2622,TS294,294,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1602,2623,TS295,295,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1603,2624,TS300,300,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1604,2625,TS301,301,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1605,2626,TS302,302,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1606,2627,TS303,303,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1607,2628,TS304,304,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1608,2629,TS305,305,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1609,2630,TS306,306,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1610,2631,TS307,307,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1611,2632,TS308,308,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1612,2633,TS309,309,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1613,2634,TS310,310,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1614,2635,TS311,311,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1615,2636,TS312,312,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1616,2637,TS313,313,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1617,2638,TS318,318,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1618,2639,TS319,319,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1619,2640,TS320,320,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1620,2641,TS321,321,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1621,2642,TS322,322,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1622,2643,TS323,323,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1623,2644,TS324,324,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1624,2645,TS325,325,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1625,2646,TS326,326,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1626,2647,TS327,327,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1627,2648,TS328,328,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1628,2649,TS329,329,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1629,2650,TS330,330,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1630,2651,TS331,331,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1631,2652,TS337,337,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1632,2653,TS338,338,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1633,2654,TS339,339,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1634,2655,TS340,340,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1635,2656,TS341,341,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1636,2657,TS342,342,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1637,2658,TS343,343,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
1638,2659,TS373,373,999,CYCLEROLL,FUTURE_HORIZON,0,NODEFAULT:ARCHIVE,,0,,NONE,,0,0,0,0,,,1,125
